ID,Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role,PersonalityType
8233,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8234,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,6,3,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8235,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,6,3,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8236,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,6,3,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8237,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8238,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,6,3,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8239,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,6,2,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8240,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,6,2,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8241,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,2,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8242,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,6,2,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8243,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,6,2,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8244,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8245,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8246,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,6,4,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8247,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,6,4,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8248,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,6,4,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8249,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,6,4,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8250,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,6,4,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8251,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,6,5,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8252,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8253,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,6,5,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8254,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,6,5,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8255,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,6,5,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8256,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,6,5,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8257,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,6,1,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8258,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,6,1,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8260,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,1,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8261,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,1,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8262,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8263,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8264,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8267,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8268,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8269,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,6,3,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8270,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,6,3,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8271,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,6,3,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8272,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,6,3,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8273,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8274,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,6,3,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8275,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,6,2,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8276,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,6,2,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8277,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,2,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8278,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,6,2,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8279,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,6,2,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8280,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8281,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8282,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,6,4,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8283,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,6,4,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8284,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,6,4,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8285,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,6,4,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8286,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,6,4,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8287,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,6,5,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8288,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8289,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,6,5,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8290,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,6,5,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8291,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,6,5,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8292,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,6,5,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8293,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,6,1,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8294,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,6,1,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8296,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6,1,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8297,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,6,1,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8298,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,1,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8299,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8300,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8303,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8304,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8305,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,6,3,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8306,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,6,3,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8307,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,6,3,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8308,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,6,3,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8309,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8310,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,6,3,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8311,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,6,2,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8312,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,6,2,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8313,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,2,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8314,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,6,2,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8315,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,6,2,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8316,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8317,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8318,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,6,4,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8319,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,6,4,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8320,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,6,4,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8321,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,6,4,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8322,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,6,4,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8323,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,6,5,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8324,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8325,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,6,5,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8326,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,6,5,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8327,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,6,5,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8328,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,6,5,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8329,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,6,1,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8330,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,6,1,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8332,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,6,1,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8333,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,6,1,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8334,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,1,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8335,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8336,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8339,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8340,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8341,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,6,3,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8342,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,6,3,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8343,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,6,3,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8344,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,6,3,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8345,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
8346,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,6,3,0.787667112,0.310293336,0.203032032,0.036277393,0.617598342,0.031352138,0.334669707,0.182457035,0.278328903,0.199026142,Helpdesk Engineer,HLLLL
8347,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,6,2,0.783359142,0.341084882,0.318539527,0.085325702,0.526588234,0.043367011,0.408963072,0.142036407,0.300962975,0.222898914,Helpdesk Engineer,HLLLL
8348,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,6,2,0.624823959,0.502038036,0.350149509,0.187705766,0.65369619,0.175584641,0.352432965,0.180650529,0.317160207,0.288073418,Helpdesk Engineer,LHLHH
8349,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,6,2,0.719633838,0.459396379,0.370479553,0.164130325,0.652039238,0.078391391,0.270377694,0.148687213,0.232235988,0.201111766,Helpdesk Engineer,LHLHH
8350,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,6,2,0.770388763,0.504261009,0.379677192,0.104616546,0.704615441,0.087450449,0.386452586,0.111704436,0.239419987,0.259726404,Helpdesk Engineer,HHHLH
8351,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,6,2,0.695148989,0.656392442,0.547157336,0.265910673,0.76887965,0.126114441,0.403806835,0.116681109,0.272657386,0.231962264,Helpdesk Engineer,LHHHH
8352,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,0.635072145,0.62505764,0.655098727,0.149632289,0.889522345,0.111334786,0.333300064,0.102689655,0.26322306,0.227130801,Helpdesk Engineer,LHHHH
8353,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,0.756184573,0.390057012,0.178009927,0.045790449,0.603400505,0.076720554,0.248603617,0.163949737,0.297421833,0.236439107,Helpdesk Engineer,HLLLL
